Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market
TB-216252,Trudy Brown,Consumer,Augsburg,Bavaria,Germany,Central,EU
GM-146802,Greg Matthias,Consumer,Cannes,Provence-Alpes-Côte d'Azur,France,Central,EU
MJ-177402,Max Jones,Consumer,Narbonne,Languedoc-Roussillon,France,Central,EU
TB-116251,Trudy Brown,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
AA-4801,Andrew Allen,Consumer,Kuito,Bie,Angola,Africa,Africa
DC-28501,Dan Campbell,Consumer,Chingola,Copperbelt,Zambia,Africa,Africa
TB-214001,Tom Boeckenhauer,Consumer,Delhi,Delhi,India,Central Asia,APAC
LT-171101,Liz Thompson,Consumer,Guangzhou,Guangdong,China,North Asia,APAC
MS-77701,Maxwell Schwartz,Consumer,Tunis,Tunis,Tunisia,Africa,Africa
SB-101852,Sarah Brown,Consumer,Ivanovo,Ivanovo,Russia,EMEA,EMEA
JR-157001,Jocasta Rupert,Consumer,Paraparaumu,Wellington,New Zealand,Oceania,APAC
TB-114001,Tom Boeckenhauer,Consumer,Kankan,Kankan,Guinea,Africa,Africa
SK-199901,Sally Knutson,Consumer,Zhuhai,Guangdong,China,North Asia,APAC
DB-32101,Dean Braden,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
JL-52351,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada
GB-145751,Giulietta Baptist,Consumer,Bilaspur,Uttar Pradesh,India,Central Asia,APAC
DC-132851,Debra Catini,Consumer,Tokyo,Tokyo,Japan,North Asia,APAC
BH-17101,Brosina Hoffman,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
SF-200651,Sandra Flanagan,Consumer,Ratlam,Madhya Pradesh,India,Central Asia,APAC
KW-65702,Kelly Williams,Consumer,Brasov,Brasov,Romania,EMEA,EMEA
DL-129251,Daniel Lacy,Consumer,Wellington,Wellington,New Zealand,Oceania,APAC
CB-24152,Christy Brittain,Consumer,Basra,Al Basrah,Iraq,EMEA,EMEA
HF-149951,Herbert Flentye,Consumer,Luoyang,Fujian,China,North Asia,APAC
NC-184151,Nathan Cano,Consumer,Yushu,Jilin,China,North Asia,APAC
JM-52501,Janet Martin,Consumer,Bur Sudan,Red Sea,Sudan,Africa,Africa
RD-194801,Rick Duston,Consumer,Sylhet,Sylhet,Bangladesh,Central Asia,APAC
PB-91051,Peter Bühler,Consumer,Lida,Hrodna,Belarus,EMEA,EMEA
MK-81602,Mike Kennedy,Consumer,Toronto,Ontario,Canada,Canada,Canada
JH-61802,Justin Hirsh,Consumer,Saskatoon,Saskatchewan,Canada,Canada,Canada
SE-101102,Sanjit Engle,Consumer,Qazvin,Qazvin,Iran,EMEA,EMEA
PM-89401,Paul MacIntyre,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
DF-31351,David Flashing,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
MJ-177403,Max Jones,Consumer,Tuxtla Gutiérrez,Chiapas,Mexico,North,LATAM
SV-209353,Susan Vittorini,Consumer,Camaçari,Bahia,Brazil,South,LATAM
CC-121453,Charles Crestani,Consumer,Fort-de-France,Martinique,Martinique,Caribbean,LATAM
VS-218203,Vivek Sundaresam,Consumer,Tuxtla Gutiérrez,Chiapas,Mexico,North,LATAM
NC-184153,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,South,LATAM
TS-215053,Tony Sayre,Consumer,Ciudad del Carmen,Campeche,Mexico,North,LATAM
GZ-144703,Gary Zandusky,Consumer,San Salvador,San Salvador,El Salvador,Central,LATAM
BF-110803,Bart Folk,Consumer,Maringá,Parana,Brazil,South,LATAM
CS-121301,Chad Sievert,Consumer,Wollongong,New South Wales,Australia,Oceania,APAC
JK-56253,Jim Karlsson,Consumer,Ardabil,Ardabil,Iran,EMEA,EMEA
CM-122351,Chris McAfee,Consumer,Nanning,Guangxi,China,North Asia,APAC
CC-26851,Craig Carroll,Consumer,Port Elizabeth,Eastern Cape,South Africa,Africa,Africa
EC-140501,Erin Creighton,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,APAC
AB-1653,Alan Barnes,Consumer,Warsaw,Masovia,Poland,EMEA,EMEA
CS-18601,Cari Schnelling,Consumer,Abu Kabir,Ash Sharqiyah,Egypt,Africa,Africa
TM-110101,Tamara Manning,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
AJ-109601,Astrea Jones,Consumer,Ambattur,Tamil Nadu,India,Central Asia,APAC
OT-87302,Olvera Toch,Consumer,Craiova,Dolj,Romania,EMEA,EMEA
RD-199301,Russell D'Ascenzo,Consumer,Kathmandu,Central,Nepal,Central Asia,APAC
CK-22052,Chloris Kastensmidt,Consumer,Ivano-Frankivs'k,Ivano-Frankivsk,Ukraine,EMEA,EMEA
AB-1051,Adrian Barton,Consumer,Kisangani,Orientale,Democratic Republic of the Congo,Africa,Africa
MC-78451,Michael Chen,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa
MD-173502,Maribeth Dona,Consumer,Grenoble,Rhône-Alpes,France,Central,EU
BP-111551,Becky Pak,Consumer,Weifang,Shandong,China,North Asia,APAC
TG-113103,Toby Gnade,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
DB-36601,Duane Benoit,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
BD-117251,Bruce Degenhardt,Consumer,Chennai,Tamil Nadu,India,Central Asia,APAC
TS-215052,Tony Sayre,Consumer,Zurich,Zürich,Switzerland,Central,EU
DK-128951,Dana Kaydos,Consumer,Sandakan,Sabah,Malaysia,Southeast Asia,APAC
NC-183402,Nat Carroll,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,Central,EU
CM-24451,Chuck Magee,Consumer,Dakar,Dakar,Senegal,Africa,Africa
CC-24751,Cindy Chapman,Consumer,Luanda,Luanda,Angola,Africa,Africa
MC-175753,Matt Collins,Consumer,Villahermosa,Tabasco,Mexico,North,LATAM
EJ-141553,Eva Jacobs,Consumer,Bayamo,Granma,Cuba,Caribbean,LATAM
DN-36902,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,Canada,Canada
MS-78301,Melanie Seite,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
RB-94351,Richard Bierner,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
IM-50702,Irene Maddox,Consumer,Kremenchuk,Poltava,Ukraine,EMEA,EMEA
MB-80851,Mick Brown,Consumer,Benghazi,Banghazi,Libya,Africa,Africa
JH-159852,Joseph Holt,Consumer,Les Mureaux,Ile-de-France,France,Central,EU
HL-150401,Hunter Lopez,Consumer,Rajshahi,Rajshahi,Bangladesh,Central Asia,APAC
TG-116403,Trudy Glocke,Consumer,Haifa,Haifa,Israel,EMEA,EMEA
MW-182201,Mitch Webber,Consumer,Luoyang,Fujian,China,North Asia,APAC
XP-118651,Xylona Preis,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
SV-207851,Stewart Visinsky,Consumer,Huaihua,Hunan,China,North Asia,APAC
TS-113402,Toby Swindell,Consumer,Brampton,Ontario,Canada,Canada,Canada
CV-122951,Christina VanderZanden,Consumer,Zaozhuang,Shandong,China,North Asia,APAC
AF-8851,Art Foster,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
WB-118501,William Brown,Consumer,Tunis,Tunis,Tunisia,Africa,Africa
KT-64652,Kean Takahito,Consumer,Mississauga,Ontario,Canada,Canada,Canada
LM-170653,Liz MacKendrick,Consumer,Managua,Managua,Nicaragua,Central,LATAM
SW-204553,Shaun Weien,Consumer,Curitiba,Parana,Brazil,South,LATAM
JA-159703,Joseph Airdo,Consumer,Soyapango,San Salvador,El Salvador,Central,LATAM
SC-200953,Sanjit Chand,Consumer,Managua,Managua,Nicaragua,Central,LATAM
EB-138703,Emily Burns,Consumer,Montevideo,Montevideo,Uruguay,South,LATAM
AJ-109453,Ashley Jarboe,Consumer,Juiz de Fora,Minas Gerais,Brazil,South,LATAM
AA-4802,Andrew Allen,Consumer,Toronto,Ontario,Canada,Canada,Canada
AH-2101,Alan Hwang,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
LB-167351,Larry Blacks,Consumer,Ujjain,Madhya Pradesh,India,Central Asia,APAC
MO-79501,Michael Oakman,Consumer,Fes,Fès-Boulemane,Morocco,Africa,Africa
MN-79352,Michael Nguyen,Consumer,Kopeysk,Chelyabinsk,Russia,EMEA,EMEA
SC-208451,Sung Chung,Consumer,Bhatpara,West Bengal,India,Central Asia,APAC
SG-204701,Sheri Gordon,Consumer,Kota,Rajasthan,India,Central Asia,APAC
DJ-136303,Doug Jacobs,Consumer,Montenegro,Quindío,Colombia,South,LATAM
LC-71401,Logan Currie,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
DB-36152,Doug Bickford,Consumer,Bytom,Silesia,Poland,EMEA,EMEA
FP-43202,Frank Preis,Consumer,Termez,Surxondaryo,Uzbekistan,EMEA,EMEA
TG-116402,Trudy Glocke,Consumer,London,Ontario,Canada,Canada,Canada
DN-136901,Duane Noonan,Consumer,Zigong,Sichuan,China,North Asia,APAC
TB-212501,Tim Brockman,Consumer,Kanpur,Uttar Pradesh,India,Central Asia,APAC
SF-100651,Sandra Flanagan,Consumer,Quelimane,Zambezia,Mozambique,Africa,Africa
VS-118202,Vivek Sundaresam,Consumer,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
JH-59102,Jonathan Howell,Consumer,North York,Ontario,Canada,Canada,Canada
TB-214002,Tom Boeckenhauer,Consumer,Basingstoke,England,United Kingdom,North,EU
AJ-9452,Ashley Jarboe,Consumer,Luhans'k,Luhans'k,Ukraine,EMEA,EMEA
JM-55352,Jessica Myrick,Consumer,Jerusalem,Jerusalem,Israel,EMEA,EMEA
BW-10652,Barry Weirich,Consumer,North York,Ontario,Canada,Canada,Canada
CC-126851,Craig Carroll,Consumer,Visakhapatnam,Andhra Pradesh,India,Central Asia,APAC
DO-36452,Doug O'Connell,Consumer,Calgary,Alberta,Canada,Canada,Canada
TB-112801,Toby Braunhardt,Consumer,Constantine,Constantine,Algeria,Africa,Africa
MG-81452,Mike Gockenbach,Consumer,Rybinsk,Yaroslavl',Russia,EMEA,EMEA
DW-35402,Don Weiss,Consumer,Toronto,Ontario,Canada,Canada,Canada
RM-97501,Roland Murray,Consumer,Quelimane,Zambezia,Mozambique,Africa,Africa
NP-83253,Naresj Patel,Consumer,Zabol,Sistan Va Baluchestan,Iran,EMEA,EMEA
JE-57451,Joel Eaton,Consumer,Kuito,Bie,Angola,Africa,Africa
CR-127302,Craig Reiter,Consumer,Harrow,England,United Kingdom,North,EU
CL-18903,Carl Ludwig,Consumer,Warsaw,Masovia,Poland,EMEA,EMEA
AA-3152,Alex Avila,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,EMEA,EMEA
SB-101851,Sarah Brown,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
SJ-102151,Sarah Jordon,Consumer,Dire Dawa,Dire Dawa,Ethiopia,Africa,Africa
JM-55801,Jill Matthias,Consumer,Mogadishu,Banaadir,Somalia,Africa,Africa
LC-71403,Logan Currie,Consumer,Basra,Al Basrah,Iraq,EMEA,EMEA
AG-3302,Alex Grayson,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
CS-21301,Chad Sievert,Consumer,Kananga,Kasai-Occidental,Democratic Republic of the Congo,Africa,Africa
AG-3901,Allen Goldenen,Consumer,Gitarama,Southern,Rwanda,Africa,Africa
JE-154752,Jeremy Ellison,Consumer,Dundee,Scotland,United Kingdom,North,EU
RM-93752,Raymond Messe,Consumer,Vratsa,Vratsa,Bulgaria,EMEA,EMEA
RC-99602,Ryan Crowe,Consumer,Blagoveshchensk,Amur,Russia,EMEA,EMEA
RR-93151,Ralph Ritter,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
LT-67653,Larry Tron,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
LL-68402,Lauren Leatherbury,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,EMEA,EMEA
RA-99152,Russell Applegate,Consumer,Khomeynishahr,Esfahan,Iran,EMEA,EMEA
CL-18902,Carl Ludwig,Consumer,Toronto,Ontario,Canada,Canada,Canada
HM-49801,Henry MacAllister,Consumer,Kindu,Maniema,Democratic Republic of the Congo,Africa,Africa
TS-110852,Thais Sissman,Consumer,Calgary,Alberta,Canada,Canada,Canada
LS-72452,Lynn Smith,Consumer,North York,Ontario,Canada,Canada,Canada
NM-85201,Neoma Murray,Consumer,Termez,Surxondaryo,Uzbekistan,EMEA,EMEA
PT-190901,Pete Takahito,Consumer,Harbin,Heilongjiang,China,North Asia,APAC
JG-51152,Jack Garza,Consumer,Shiraz,Fars,Iran,EMEA,EMEA
MS-73652,Maribeth Schnelling,Consumer,Baku,Baki,Azerbaijan,EMEA,EMEA
SP-109202,Susan Pistek,Consumer,Angarsk,Irkutsk,Russia,EMEA,EMEA
AB-1651,Alan Barnes,Consumer,Niamey,Niamey,Niger,Africa,Africa
EH-39452,Eric Hoffmann,Consumer,London,Ontario,Canada,Canada,Canada
SP-109201,Susan Pistek,Consumer,Qena,Qina,Egypt,Africa,Africa
JG-51602,James Galang,Consumer,Oleksandriya,Kirovohrad,Ukraine,EMEA,EMEA
MH-80251,Michelle Huthwaite,Consumer,Berrechid,Chaouia-Ouardigha,Morocco,Africa,Africa
SW-102753,Scott Williamson,Consumer,Iasi,Iasi,Romania,EMEA,EMEA
JF-55652,Jill Fjeld,Consumer,Jerusalem,Jerusalem,Israel,EMEA,EMEA
AM-7052,Anne McFarland,Consumer,Mississauga,Ontario,Canada,Canada,Canada
SA-108303,Sue Ann Reed,Consumer,Brasov,Brasov,Romania,EMEA,EMEA
CS-19502,Carlos Soltero,Consumer,Gatineau,Quebec,Canada,Canada,Canada
CC-24753,Cindy Chapman,Consumer,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
KM-66601,Khloe Miller,Consumer,Hargeysa,Woqooyi Galbeed,Somalia,Africa,Africa
SS-208751,Sung Shariari,Consumer,Shenzhen,Guangdong,China,North Asia,APAC
CC-21452,Charles Crestani,Consumer,Al Hillah,Babil,Iraq,EMEA,EMEA
LB-67352,Larry Blacks,Consumer,Brampton,Ontario,Canada,Canada,Canada
LC-68852,Lena Creighton,Consumer,Winnipeg,Manitoba,Canada,Canada,Canada
RA-92852,Ralph Arnett,Consumer,Longueuil,Quebec,Canada,Canada,Canada
TB-115951,Troy Blackwell,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
TR-113252,Toby Ritter,Consumer,Sanandaj,Kordestan,Iran,EMEA,EMEA
CM-121901,Charlotte Melton,Consumer,Shanghai,Shanghai,China,North Asia,APAC
RM-97502,Roland Murray,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
EH-41852,Evan Henry,Consumer,Shiraz,Fars,Iran,EMEA,EMEA
JM-61952,Justin MacKendrick,Consumer,Constanta,Constanta,Romania,EMEA,EMEA
FH-43501,Fred Harton,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
PO-88652,Patrick O'Donnell,Consumer,Edmonton,Alberta,Canada,Canada,Canada
NP-83252,Naresj Patel,Consumer,Laval,Quebec,Canada,Canada,Canada
JK-153701,Jay Kimmel,Consumer,Himeji,Hyogo,Japan,North Asia,APAC
JW-60752,Julia West,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
PT-90901,Pete Takahito,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
ND-83701,Natalie DeCherney,Consumer,Kisumu,Nyanza,Kenya,Africa,Africa
AP-109152,Arthur Prichep,Consumer,Halifax,England,United Kingdom,North,EU
HA-149052,Helen Abelman,Consumer,Genoa,Liguria,Italy,South,EU
CS-123552,Christine Sundaresam,Consumer,Shrewsbury,England,United Kingdom,North,EU
CJ-120102,Caroline Jumper,Consumer,Acireale,Sicily,Italy,South,EU
CM-123852,Christopher Martinez,Consumer,Norderstedt,Schleswig-Holstein,Germany,Central,EU
SB-201702,Sarah Bern,Consumer,Vincennes,Ile-de-France,France,Central,EU
AZ-107502,Annie Zypern,Consumer,Wattrelos,Nord-Pas-de-Calais,France,Central,EU
ND-183702,Natalie DeCherney,Consumer,Eragny,Ile-de-France,France,Central,EU
SG-206052,Speros Goranitis,Consumer,Vitry-sur-Seine,Ile-de-France,France,Central,EU
NM-185201,Neoma Murray,Consumer,Kowloon,Hong Kong,Hong Kong,North Asia,APAC
JS-158801,John Stevenson,Consumer,Yueyang,Hunan,China,North Asia,APAC
MV-174853,Mark Van Huff,Consumer,Hermosillo,Sonora,Mexico,North,LATAM
TG-113102,Toby Gnade,Consumer,Red Deer,Alberta,Canada,Canada,Canada
SG-100801,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
AA-3752,Allen Armold,Consumer,Montréal,Quebec,Canada,Canada,Canada
KM-67201,Kunst Miller,Consumer,Basra,Al Basrah,Iraq,EMEA,EMEA
AS-100901,Adam Shillingsburg,Consumer,Tianjin,Tianjin,China,North Asia,APAC
KH-163601,Katherine Hughes,Consumer,Chennai,Tamil Nadu,India,Central Asia,APAC
AA-103151,Alex Avila,Consumer,Chennai,Tamil Nadu,India,Central Asia,APAC
JF-154902,Jeremy Farry,Consumer,Rome,Lazio,Italy,South,EU
DK-33752,Dennis Kane,Consumer,Vancouver,British Columbia,Canada,Canada,Canada
CC-24752,Cindy Chapman,Consumer,London,Ontario,Canada,Canada,Canada
MH-80253,Michelle Huthwaite,Consumer,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,EMEA,EMEA
AT-7351,Annie Thurman,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
PJ-190151,Pauline Johnson,Consumer,Hyderabad,Telangana,India,Central Asia,APAC
CC-21451,Charles Crestani,Consumer,Bo,Southern,Sierra Leone,Africa,Africa
DJ-36301,Doug Jacobs,Consumer,Nakuru,Rift Valley,Kenya,Africa,Africa
PF-91202,Peter Fuller,Consumer,Calgary,Alberta,Canada,Canada,Canada
KA-65251,Kelly Andreada,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
BD-13201,Bill Donatelli,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
LT-67652,Larry Tron,Consumer,Montréal,Quebec,Canada,Canada,Canada
BF-10801,Bart Folk,Consumer,Safi,Doukkala-Abda,Morocco,Africa,Africa
SC-108002,Stuart Calhoun,Consumer,Kermanshah,Kermanshah,Iran,EMEA,EMEA
CT-19951,Carol Triggs,Consumer,Donets'k,Donetsk,Ukraine,EMEA,EMEA
DC-32852,Debra Catini,Consumer,Baku,Baki,Azerbaijan,EMEA,EMEA
MS-175302,MaryBeth Skach,Consumer,Letchworth,England,United Kingdom,North,EU
AC-6601,Anna Chung,Consumer,Berrechid,Chaouia-Ouardigha,Morocco,Africa,Africa
ML-74101,Maris LaWare,Consumer,Brest,Brest,Belarus,EMEA,EMEA
XP-118652,Xylona Preis,Consumer,Kirovohrad,Kirovohrad,Ukraine,EMEA,EMEA
LP-70951,Liz Preis,Consumer,Agadir,Souss-Massa-Draâ,Morocco,Africa,Africa
RH-196003,Rob Haberlin,Consumer,Apopa,San Salvador,El Salvador,Central,LATAM
HP-48152,Harold Pawlan,Home Office,Lublin,Lublin,Poland,EMEA,EMEA
AH-104652,Amy Hunt,Consumer,Plymouth,England,United Kingdom,North,EU
EH-139451,Eric Hoffmann,Consumer,Kabul,Kabul,Afghanistan,Central Asia,APAC
NG-184301,Nathan Gelder,Consumer,Firozabad,Uttar Pradesh,India,Central Asia,APAC
EB-37052,Ed Braxton,Corporate,Belgorod,Belgorod,Russia,EMEA,EMEA
JM-52502,Janet Martin,Consumer,Mosul,Ninawa,Iraq,EMEA,EMEA
DL-29252,Daniel Lacy,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,EMEA,EMEA
SG-106051,Speros Goranitis,Consumer,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
JM-56552,Jim Mitchum,Corporate,Saskatoon,Saskatchewan,Canada,Canada,Canada
AJ-7803,Anthony Jacobs,Corporate,Basra,Al Basrah,Iraq,EMEA,EMEA
RW-96301,Rob Williams,Corporate,Natitingou,Atakora,Benin,Africa,Africa
SR-204251,Sharelle Roach,Home Office,Hamilton,Waikato,New Zealand,Oceania,APAC
RP-198551,Roy Phan,Corporate,Warangal,Telangana,India,Central Asia,APAC
FM-42152,Filia McAdams,Corporate,Vienna,Vienna,Austria,EMEA,EMEA
SW-107552,Steven Ward,Corporate,Montréal,Quebec,Canada,Canada,Canada
JL-55051,Jeremy Lonsdale,Consumer,Mombasa,Coast,Kenya,Africa,Africa
HM-49802,Henry MacAllister,Consumer,Abadan,Khuzestan,Iran,EMEA,EMEA
AT-104352,Alyssa Tate,Home Office,Salzburg,Salzburg,Austria,Central,EU
RD-196601,Robert Dilbeck,Home Office,Shenzhen,Guangdong,China,North Asia,APAC
PP-189553,Paul Prost,Home Office,Villa Canales,Guatemala,Guatemala,Central,LATAM
MG-176803,Maureen Gastineau,Home Office,Bayamo,Granma,Cuba,Caribbean,LATAM
VT-117001,Valerie Takahito,Home Office,Port Elizabeth,Eastern Cape,South Africa,Africa,Africa
BP-110501,Barry Pond,Corporate,Xinxiang,Henan,China,North Asia,APAC
TH-212353,Tiffany House,Corporate,Puebla,Puebla,Mexico,North,LATAM
HK-48902,Heather Kirkland,Corporate,London,Ontario,Canada,Canada,Canada
VW-217753,Victoria Wilson,Corporate,Chilpancingo,Guerrero,Mexico,North,LATAM
BN-14702,Brad Norvell,Corporate,Baia Mare,Maramures,Romania,EMEA,EMEA
NW-84001,Natalie Webber,Consumer,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
LR-69152,Lena Radford,Consumer,Gorgan,Golestan,Iran,EMEA,EMEA
NP-86701,Nora Paige,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
LW-72153,Luke Weiss,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
LW-72152,Luke Weiss,Consumer,Winnipeg,Manitoba,Canada,Canada,Canada
TS-116551,Trudy Schmidt,Consumer,Dakar,Dakar,Senegal,Africa,Africa
DB-36151,Doug Bickford,Consumer,Lusaka,Lusaka,Zambia,Africa,Africa
FM-143801,Fred McMath,Consumer,Xinshi,Hubei,China,North Asia,APAC
CM-121601,Charles McCrossin,Consumer,Beijing,Beijing,China,North Asia,APAC
MG-181451,Mike Gockenbach,Consumer,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,APAC
EB-139303,Eric Barreto,Consumer,Progreso,Yucatán,Mexico,North,LATAM
KN-167051,Kristina Nunn,Home Office,Licheng,Jiangsu,China,North Asia,APAC
CP-120851,Cathy Prescott,Corporate,Yueyang,Hunan,China,North Asia,APAC
CM-118301,Cari MacIntyre,Corporate,Sanming,Fujian,China,North Asia,APAC
DB-34051,Denny Blanton,Consumer,Drobeta-Turnu Severin,Mehedinti,Romania,EMEA,EMEA
DW-35851,Dorothy Wardle,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
BP-11852,Ben Peterman,Corporate,Jaworzno,Silesia,Poland,EMEA,EMEA
ON-87151,Odella Nelson,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
NP-186701,Nora Paige,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,APAC
MM-182801,Muhammed MacIntyre,Corporate,Coimbatore,Tamil Nadu,India,Central Asia,APAC
KH-66903,Kristen Hastings,Corporate,Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
MM-79202,Michael Moore,Consumer,An Nasiriyah,Dhi Qar,Iraq,EMEA,EMEA
CA-120551,Cathy Armstrong,Home Office,Herat,Hirat,Afghanistan,Central Asia,APAC
BF-110201,Barry Französisch,Corporate,Fatehpur,Rajasthan,India,Central Asia,APAC
KB-166001,Ken Brennan,Corporate,Wellington,Wellington,New Zealand,Oceania,APAC
MC-175901,Matt Collister,Corporate,Beijing,Beijing,China,North Asia,APAC
AO-108101,Anthony O'Donnell,Corporate,Agra,Uttar Pradesh,India,Central Asia,APAC
BB-15452,Brenda Bowman,Corporate,Jerusalem,Jerusalem,Israel,EMEA,EMEA
MM-72602,Magdelene Morse,Consumer,St. Catharines,Ontario,Canada,Canada,Canada
MM-80551,Michelle Moray,Consumer,Dakar,Dakar,Senegal,Africa,Africa
DD-135701,Dorothy Dickinson,Consumer,Hengyang,Hunan,China,North Asia,APAC
CA-22651,Christina Anderson,Consumer,Bur Sudan,Red Sea,Sudan,Africa,Africa
LW-72151,Luke Weiss,Consumer,Kigali,Kigali,Rwanda,Africa,Africa
MS-78302,Melanie Seite,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
AC-4501,Amy Cox,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
MJ-77401,Max Jones,Consumer,Wad Madani,Gezira,Sudan,Africa,Africa
LO-71701,Lori Olson,Corporate,Yaounde,Centre,Cameroon,Africa,Africa
CV-128053,Cynthia Voltz,Corporate,Floridablanca,Santander,Colombia,South,LATAM
DB-31202,David Bremer,Corporate,Hamilton,Ontario,Canada,Canada,Canada
MY-73802,Maribeth Yedwab,Corporate,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
DB-35552,Dorothy Badders,Corporate,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
CB-120251,Cassandra Brandow,Consumer,Baranagar,West Bengal,India,Central Asia,APAC
BK-12601,Berenike Kampe,Consumer,Misratah,Misratah,Libya,Africa,Africa
KW-164351,Katrina Willman,Consumer,Tongliao,Inner Mongolia,China,North Asia,APAC
SC-107703,Stewart Carmichael,Corporate,Zahedan,Sistan Va Baluchestan,Iran,EMEA,EMEA
JR-62102,Justin Ritter,Corporate,Dartmouth,Nova Scotia,Canada,Canada,Canada
MC-74252,Mark Cousins,Corporate,Chisinau,Chisinau,Moldova,EMEA,EMEA
KD-163453,Katherine Ducich,Consumer,Rio Grande,Rio Grande do Sul,Brazil,South,LATAM
DB-136603,Duane Benoit,Consumer,Bello,Antioquia,Colombia,South,LATAM
CC-126853,Craig Carroll,Consumer,Villa Nueva,Guatemala,Guatemala,Central,LATAM
CS-125051,Cindy Stewart,Consumer,Gorakhpur,Haryana,India,Central Asia,APAC
EG-139001,Emily Grady,Consumer,Bhavnagar,Gujarat,India,Central Asia,APAC
SC-204401,Shaun Chance,Corporate,Laiyang,Shandong,China,North Asia,APAC
MP-181751,Mike Pelletier,Home Office,Mudanjiang,Heilongjiang,China,North Asia,APAC
ER-138551,Elpida Rittenbach,Corporate,Zhanjiang,Guangdong,China,North Asia,APAC
PS-89702,Paul Stevenson,Home Office,Sibiu,Sibiu,Romania,EMEA,EMEA
DK-128351,Damala Kotsonis,Corporate,Meizhou,Guangdong,China,North Asia,APAC
PK-190751,Pete Kriz,Consumer,Jamnagar,Gujarat,India,Central Asia,APAC
LH-167501,Larry Hughes,Consumer,Beijing,Beijing,China,North Asia,APAC
RA-99151,Russell Applegate,Consumer,Lome,Maritime,Togo,Africa,Africa
AB-2553,Alejandro Ballentine,Home Office,Zahedan,Sistan Va Baluchestan,Iran,EMEA,EMEA
MV-74852,Mark Van Huff,Consumer,Chernihiv,Chernihiv,Ukraine,EMEA,EMEA
LH-69002,Lena Hernandez,Consumer,Osijek,Osjecko-Baranjska,Croatia,EMEA,EMEA
JD-58953,Jonathan Doherty,Corporate,Durres,Durrës,Albania,EMEA,EMEA
CJ-20102,Caroline Jumper,Consumer,Coquitlam,British Columbia,Canada,Canada,Canada
